#	Freq	Err	Trans
    5.49900E+02    3.26435E+02    1.70228E-100
    5.50000E+02    3.35102E+02    2.93174E-100
    5.50100E+02    3.44146E+02    3.46264E-100
    5.50200E+02    3.53584E+02    2.75580E-100
    5.50300E+02    3.63435E+02    1.45271E-100
    5.50400E+02    3.73724E+02    4.93914E-100
    5.50500E+02    3.84474E+02    1.05969E-100
    5.50600E+02    3.95702E+02    1.40880E-100
    5.50700E+02    4.07441E+02    1.12309E-100
    5.50800E+02    4.19729E+02    5.17504E-100
    5.50900E+02    4.32621E+02    1.30372E-100
    5.51000E+02    4.46342E+02    1.43264E-100
    5.51100E+02    4.60099E+02    1.51890E-100
    5.51200E+02    4.74764E+02    6.49578E-100
    5.51300E+02    4.90234E+02    1.24224E-100
    5.51400E+02    5.06434E+02    1.14470E-100
    5.51500E+02    5.23368E+02    5.06109E-100
    5.51600E+02    5.41158E+02    9.50813E-100
    5.51700E+02    5.59822E+02    7.45275E-100
    5.51800E+02    5.79474E+02    2.17536E-100
    5.51900E+02    6.00107E+02    2.38187E-100
    5.52000E+02    6.21803E+02    9.00360E-100
    5.52100E+02    6.44642E+02    1.08580E-100
    5.52200E+02    6.68674E+02    3.96990E-100
    5.52300E+02    6.93997E+02    3.98964E-100
    5.52400E+02    7.20750E+02    9.59997E-100
    5.52500E+02    7.48982E+02    0.00000E+00
    5.52600E+02    7.78830E+02    0.00000E+00
    5.52700E+02    8.10388E+02    0.00000E+00
    5.52800E+02    8.43836E+02    0.00000E+00
    5.52900E+02    8.79263E+02    0.00000E+00
    5.53000E+02    9.16855E+02    0.00000E+00
    5.53100E+02    9.56746E+02    0.00000E+00
    5.53200E+02    9.99116E+02    0.00000E+00
    5.53300E+02    1.04419E+03    0.00000E+00
    5.53400E+02    1.09215E+03    0.00000E+00
    5.53500E+02    1.14322E+03    0.00000E+00
    5.53600E+02    1.19767E+03    0.00000E+00
    5.53700E+02    1.25568E+03    0.00000E+00
    5.53800E+02    1.31765E+03    0.00000E+00
    5.53900E+02    1.38386E+03    0.00000E+00
    5.54000E+02    1.45462E+03    0.00000E+00
    5.54100E+02    1.53033E+03    0.00000E+00
    5.54200E+02    1.61131E+03    0.00000E+00
    5.54300E+02    1.69810E+03    0.00000E+00
    5.54400E+02    1.79106E+03    0.00000E+00
    5.54500E+02    1.89068E+03    0.00000E+00
    5.54600E+02    1.99746E+03    0.00000E+00
    5.54700E+02    2.11199E+03    0.00000E+00
    5.54800E+02    2.23475E+03    0.00000E+00
    5.54900E+02    2.36633E+03    0.00000E+00
    5.55000E+02    2.50727E+03    0.00000E+00
    5.55100E+02    2.65812E+03    0.00000E+00
    5.55200E+02    2.81941E+03    0.00000E+00
    5.55300E+02    2.99159E+03    0.00000E+00
    5.55400E+02    3.17502E+03    0.00000E+00
    5.55500E+02    3.36993E+03    0.00000E+00
    5.55600E+02    3.57631E+03    0.00000E+00
    5.55700E+02    3.79395E+03    0.00000E+00
    5.55800E+02    4.02225E+03    0.00000E+00
    5.55900E+02    4.26023E+03    0.00000E+00
    5.56000E+02    4.50622E+03    0.00000E+00
    5.56100E+02    4.75820E+03    0.00000E+00
    5.56200E+02    5.01288E+03    0.00000E+00
    5.56300E+02    5.26576E+03    0.00000E+00
    5.56400E+02    5.51234E+03    0.00000E+00
    5.56500E+02    5.74587E+03    0.00000E+00
    5.56600E+02    5.95826E+03    0.00000E+00
    5.56700E+02    6.13917E+03    0.00000E+00
    5.56800E+02    6.27772E+03    0.00000E+00
    5.56900E+02    6.35735E+03    0.00000E+00
    5.57000E+02    6.34519E+03    0.00000E+00
    5.57100E+02    6.25157E+03    0.00000E+00
    5.57200E+02    6.10396E+03    0.00000E+00
    5.57300E+02    5.91719E+03    0.00000E+00
    5.57400E+02    5.70163E+03    0.00000E+00
    5.57500E+02    5.46672E+03    0.00000E+00
    5.57600E+02    5.22056E+03    0.00000E+00
    5.57700E+02    4.96900E+03    0.00000E+00
    5.57800E+02    4.71654E+03    0.00000E+00
    5.57900E+02    4.46774E+03    0.00000E+00
    5.58000E+02    4.22502E+03    0.00000E+00
    5.58100E+02    3.99057E+03    0.00000E+00
    5.58200E+02    3.76592E+03    0.00000E+00
    5.58300E+02    3.55193E+03    0.00000E+00
    5.58400E+02    3.34911E+03    0.00000E+00
    5.58500E+02    3.15758E+03    0.00000E+00
