#	Freq	Err	Trans
    5.49900E+02    2.17612E+02    3.10565E-95
    5.50000E+02    2.23390E+02    9.61276E-98
    5.50100E+02    2.29420E+02    2.31366E-100
    5.50200E+02    2.35712E+02    4.27979E-100
    5.50300E+02    2.42280E+02    6.01481E-100
    5.50400E+02    2.49140E+02    6.30906E-100
    5.50500E+02    2.56307E+02    4.86748E-100
    5.50600E+02    2.63794E+02    2.72798E-100
    5.50700E+02    2.71623E+02    1.08588E-100
    5.50800E+02    2.79820E+02    2.98959E-100
    5.50900E+02    2.88433E+02    5.43204E-100
    5.51000E+02    2.97678E+02    5.25000E-100
    5.51100E+02    3.06747E+02    6.04884E-100
    5.51200E+02    3.16511E+02    3.47720E-100
    5.51300E+02    3.26822E+02    1.15590E-100
    5.51400E+02    3.37638E+02    2.32208E-100
    5.51500E+02    3.48916E+02    2.93430E-100
    5.51600E+02    3.60766E+02    2.09493E-100
    5.51700E+02    3.73206E+02    8.28914E-100
    5.51800E+02    3.86307E+02    1.69503E-100
    5.51900E+02    4.00061E+02    1.80193E-100
    5.52000E+02    4.14525E+02    9.42497E-100
    5.52100E+02    4.29750E+02    2.30127E-100
    5.52200E+02    4.45771E+02    2.53556E-100
    5.52300E+02    4.62653E+02    1.18082E-100
    5.52400E+02    4.80488E+02    2.12090E-100
    5.52500E+02    4.99310E+02    1.42109E-100
    5.52600E+02    5.19208E+02    3.24077E-100
    5.52700E+02    5.40247E+02    2.36424E-100
    5.52800E+02    5.62546E+02    4.88894E-100
    5.52900E+02    5.86164E+02    2.70592E-100
    5.53000E+02    6.11225E+02    3.53563E-100
    5.53100E+02    6.37819E+02    9.97563E-100
    5.53200E+02    6.66065E+02    5.38889E-100
    5.53300E+02    6.96116E+02    4.79146E-100
    5.53400E+02    7.28090E+02    6.23242E-100
    5.53500E+02    7.62135E+02    0.00000E+00
    5.53600E+02    7.98434E+02    0.00000E+00
    5.53700E+02    8.37107E+02    0.00000E+00
    5.53800E+02    8.78423E+02    0.00000E+00
    5.53900E+02    9.22562E+02    0.00000E+00
    5.54000E+02    9.69734E+02    0.00000E+00
    5.54100E+02    1.02021E+03    0.00000E+00
    5.54200E+02    1.07420E+03    0.00000E+00
    5.54300E+02    1.13206E+03    0.00000E+00
    5.54400E+02    1.19403E+03    0.00000E+00
    5.54500E+02    1.26044E+03    0.00000E+00
    5.54600E+02    1.33163E+03    0.00000E+00
    5.54700E+02    1.40798E+03    0.00000E+00
    5.54800E+02    1.48982E+03    0.00000E+00
    5.54900E+02    1.57754E+03    0.00000E+00
    5.55000E+02    1.67150E+03    0.00000E+00
    5.55100E+02    1.77207E+03    0.00000E+00
    5.55200E+02    1.87959E+03    0.00000E+00
    5.55300E+02    1.99438E+03    0.00000E+00
    5.55400E+02    2.11667E+03    0.00000E+00
    5.55500E+02    2.24661E+03    0.00000E+00
    5.55600E+02    2.38420E+03    0.00000E+00
    5.55700E+02    2.52929E+03    0.00000E+00
    5.55800E+02    2.68149E+03    0.00000E+00
    5.55900E+02    2.84014E+03    0.00000E+00
    5.56000E+02    3.00414E+03    0.00000E+00
    5.56100E+02    3.17212E+03    0.00000E+00
    5.56200E+02    3.34191E+03    0.00000E+00
    5.56300E+02    3.51049E+03    0.00000E+00
    5.56400E+02    3.67488E+03    0.00000E+00
    5.56500E+02    3.83057E+03    0.00000E+00
    5.56600E+02    3.97216E+03    0.00000E+00
    5.56700E+02    4.09278E+03    0.00000E+00
    5.56800E+02    4.18514E+03    0.00000E+00
    5.56900E+02    4.23822E+03    0.00000E+00
    5.57000E+02    4.23011E+03    0.00000E+00
    5.57100E+02    4.16770E+03    0.00000E+00
    5.57200E+02    4.06929E+03    0.00000E+00
    5.57300E+02    3.94478E+03    0.00000E+00
    5.57400E+02    3.80107E+03    0.00000E+00
    5.57500E+02    3.64447E+03    0.00000E+00
    5.57600E+02    3.48036E+03    0.00000E+00
    5.57700E+02    3.31265E+03    0.00000E+00
    5.57800E+02    3.14435E+03    0.00000E+00
    5.57900E+02    2.97848E+03    0.00000E+00
    5.58000E+02    2.81668E+03    0.00000E+00
    5.58100E+02    2.66037E+03    0.00000E+00
    5.58200E+02    2.51060E+03    0.00000E+00
    5.58300E+02    2.36794E+03    0.00000E+00
    5.58400E+02    2.23272E+03    0.00000E+00
    5.58500E+02    2.10504E+03    0.00000E+00
    5.58600E+02    1.98491E+03    0.00000E+00
    5.58700E+02    1.87214E+03    0.00000E+00
    5.58800E+02    1.76644E+03    0.00000E+00
    5.58900E+02    1.66759E+03    0.00000E+00
    5.59000E+02    1.57518E+03    0.00000E+00
    5.59100E+02    1.48890E+03    0.00000E+00
    5.59200E+02    1.40835E+03    0.00000E+00
    5.59300E+02    1.33316E+03    0.00000E+00
    5.59400E+02    1.26299E+03    0.00000E+00
    5.59500E+02    1.19751E+03    0.00000E+00
    5.59600E+02    1.13636E+03    0.00000E+00
    5.59700E+02    1.07928E+03    0.00000E+00
    5.59800E+02    1.02600E+03    0.00000E+00
    5.59900E+02    9.76057E+02    0.00000E+00
    5.60000E+02    9.29325E+02    0.00000E+00
    5.60100E+02    8.85600E+02    0.00000E+00
    5.60200E+02    8.44641E+02    0.00000E+00
    5.60300E+02    8.06236E+02    0.00000E+00
    5.60400E+02    7.70201E+02    0.00000E+00
    5.60500E+02    7.36358E+02    1.59929E-100
    5.60600E+02    7.04553E+02    1.03855E-100
    5.60700E+02    6.74640E+02    1.01792E-100
    5.60800E+02    6.46496E+02    1.69893E-100
    5.60900E+02    6.19973E+02    5.61065E-100
    5.61000E+02    5.94950E+02    4.13382E-100
    5.61100E+02    5.71338E+02    7.43479E-100
    5.61200E+02    5.49045E+02    3.57164E-100
    5.61300E+02    5.27982E+02    5.01462E-100
    5.61400E+02    5.08030E+02    2.31999E-100
    5.61500E+02    4.89158E+02    3.64372E-100
    5.61600E+02    4.71275E+02    2.12723E-100
    5.61700E+02    4.54323E+02    4.89702E-100
    5.61800E+02    4.38241E+02    4.72570E-100
    5.61900E+02    4.22969E+02    2.02774E-100
    5.62000E+02    4.08446E+02    4.11166E-100
    5.62100E+02    3.94644E+02    4.05591E-100
    5.62200E+02    3.81502E+02    2.06845E-100
    5.62300E+02    3.68990E+02    5.61666E-100
    5.62400E+02    3.57079E+02    8.36960E-100
    5.62500E+02    3.45707E+02    7.26763E-100
    5.62600E+02    3.34875E+02    3.67685E-100
    5.62700E+02    3.24524E+02    1.15035E-100
    5.62800E+02    3.14624E+02    2.29380E-100
    5.62900E+02    3.05171E+02    2.92390E-100
    5.63000E+02    2.96146E+02    2.42995E-100
    5.63100E+02    2.87496E+02    1.38754E-100
    5.63200E+02    2.79211E+02    5.49752E-100
    5.63300E+02    2.71279E+02    1.53107E-100
    5.63400E+02    2.63680E+02    3.05706E-100
    5.63500E+02    2.56384E+02    4.50842E-100
    5.63600E+02    2.49378E+02    4.97268E-100
    5.63700E+02    2.42656E+02    4.13052E-100
    5.63800E+02    2.36201E+02    2.62535E-100
    5.63900E+02    2.29996E+02    1.30058E-100
    5.64000E+02    2.24034E+02    5.05164E-98
    5.64100E+02    2.18297E+02    1.56672E-95
    5.64200E+02    2.12776E+02    3.91450E-93
    5.64300E+02    2.07459E+02    7.97306E-91
    5.64400E+02    2.02341E+02    1.33208E-88
    5.64500E+02    1.97407E+02    1.84935E-86
    5.64600E+02    1.92652E+02    2.14964E-84
    5.64700E+02    1.88064E+02    2.11197E-82
    5.64800E+02    1.83639E+02    1.76434E-80
    5.64900E+02    1.79370E+02    1.26075E-78
    5.65000E+02    1.75245E+02    7.80036E-77
    5.65100E+02    1.71264E+02    4.17779E-75
    5.65200E+02    1.67416E+02    1.96019E-73
    5.65300E+02    1.63697E+02    8.07967E-72
    5.65400E+02    1.60102E+02    2.94175E-70
    5.65500E+02    1.56626E+02    9.51379E-69
    5.65600E+02    1.53267E+02    2.73645E-67
    5.65700E+02    1.50084E+02    6.59681E-66
    5.65800E+02    1.46858E+02    1.66077E-64
    5.65900E+02    1.43800E+02    3.53674E-63
    5.66000E+02    1.40850E+02    6.75785E-62
    5.66100E+02    1.38008E+02    1.15902E-60
    5.66200E+02    1.35319E+02    1.70547E-59
    5.66300E+02    1.33279E+02    1.31155E-58
    5.66400E+02    1.29988E+02    3.52428E-57
    5.66500E+02    1.27380E+02    4.78146E-56
    5.66600E+02    1.24912E+02    5.64350E-55
    5.66700E+02    1.22627E+02    5.54168E-54
    5.66800E+02    1.20242E+02    6.02103E-53
    5.66900E+02    1.17958E+02    5.90609E-52
    5.67000E+02    1.15702E+02    5.64028E-51
    5.67100E+02    1.13546E+02    4.87180E-50
    5.67200E+02    1.11458E+02    3.93093E-49
    5.67300E+02    1.09431E+02    2.98481E-48
    5.67400E+02    1.07462E+02    2.13622E-47
    5.67500E+02    1.05547E+02    1.45083E-46
    5.67600E+02    1.03683E+02    9.35204E-46
    5.67700E+02    1.01872E+02    5.72327E-45
    5.67800E+02    1.00113E+02    3.32377E-44
    5.67900E+02    9.83874E+01    1.86598E-43
    5.68000E+02    9.67129E+01    9.95645E-43
    5.68100E+02    9.50818E+01    5.08727E-42
    5.68200E+02    9.34931E+01    2.49139E-41
    5.68300E+02    9.19437E+01    1.17312E-40
    5.68400E+02    9.04335E+01    5.31170E-40
    5.68500E+02    8.89624E+01    2.31267E-39
    5.68600E+02    8.75245E+01    9.74083E-39
    5.68700E+02    8.61257E+01    3.94516E-38
    5.68800E+02    8.47575E+01    1.54991E-37
    5.68900E+02    8.34248E+01    5.87584E-37
    5.69000E+02    8.21225E+01    2.16091E-36
    5.69100E+02    8.08535E+01    7.68736E-36
    5.69200E+02    7.96113E+01    2.66217E-35
    5.69300E+02    7.84003E+01    8.93702E-35
    5.69400E+02    7.72184E+01    2.91399E-34
    5.69500E+02    7.60606E+01    9.27470E-34
    5.69600E+02    7.49317E+01    2.86802E-33
    5.69700E+02    7.38300E+01    8.63041E-33
    5.69800E+02    7.27560E+01    2.52629E-32
    5.69900E+02    7.17137E+01    7.16342E-32
    5.70000E+02    7.07252E+01    1.92499E-31
    5.70100E+02    7.00626E+01    3.73433E-31
    5.70200E+02    6.87248E+01    1.42292E-30
    5.70300E+02    6.77194E+01    3.88908E-30
    5.70400E+02    6.67633E+01    1.01176E-29
    5.70500E+02    6.58369E+01    2.55498E-29
    5.70600E+02    6.49334E+01    6.30627E-29
    5.70700E+02    6.40539E+01    1.51959E-28
    5.70800E+02    6.32108E+01    3.53101E-28
    5.70900E+02    6.24419E+01    7.61763E-28
    5.71000E+02    6.23830E+01    8.08009E-28
    5.71100E+02    6.07910E+01    3.96999E-27
    5.71200E+02    5.99098E+01    9.58287E-27
    5.71300E+02    5.91013E+01    2.15100E-26
    5.71400E+02    5.83246E+01    4.67688E-26
    5.71500E+02    5.75652E+01    9.99439E-26
    5.71600E+02    5.68263E+01    2.09248E-25
    5.71700E+02    5.61007E+01    4.32294E-25
    5.71800E+02    5.53909E+01    8.79089E-25
    5.71900E+02    5.46937E+01    1.76542E-24
    5.72000E+02    5.40118E+01    3.49131E-24
    5.72100E+02    5.33452E+01    6.79966E-24
    5.72200E+02    5.26879E+01    1.31204E-23
    5.72300E+02    5.20459E+01    2.49308E-23
    5.72400E+02    5.14165E+01    4.67834E-23
    5.72500E+02    5.08000E+01    8.66641E-23
    5.72600E+02    5.01944E+01    1.58797E-22
    5.72700E+02    4.96087E+01    2.85243E-22
    5.72800E+02    4.90510E+01    4.98218E-22
    5.72900E+02    4.85604E+01    8.13735E-22
    5.73000E+02    4.78942E+01    1.58416E-21
    5.73100E+02    4.73245E+01    2.80048E-21
    5.73200E+02    4.67769E+01    4.84207E-21
    5.73300E+02    4.62427E+01    8.26094E-21
    5.73400E+02    4.57219E+01    1.39069E-20
    5.73500E+02    4.52230E+01    2.29034E-20
    5.73600E+02    4.48959E+01    3.17642E-20
    5.73700E+02    4.42189E+01    6.25132E-20
    5.73800E+02    4.37101E+01    1.03981E-19
    5.73900E+02    4.32240E+01    1.69074E-19
    5.74000E+02    4.27504E+01    2.71471E-19
    5.74100E+02    4.22844E+01    4.32639E-19
    5.74200E+02    4.18282E+01    6.82706E-19
    5.74300E+02    4.13796E+01    1.06927E-18
    5.74400E+02    4.09435E+01    1.65379E-18
    5.74500E+02    4.05353E+01    2.48745E-18
    5.74600E+02    4.00984E+01    3.85006E-18
    5.74700E+02    3.96599E+01    5.96927E-18
    5.74800E+02    3.92413E+01    9.07230E-18
    5.74900E+02    3.88344E+01    1.36286E-17
    5.75000E+02    3.84344E+01    2.03306E-17
    5.75100E+02    3.80409E+01    3.01346E-17
    5.75200E+02    3.76535E+01    4.43919E-17
    5.75300E+02    3.72723E+01    6.49906E-17
    5.75400E+02    3.68973E+01    9.45636E-17
    5.75500E+02    3.65283E+01    1.36760E-16
    5.75600E+02    3.61655E+01    1.96570E-16
    5.75700E+02    3.58090E+01    2.80768E-16
    5.75800E+02    3.54583E+01    3.98706E-16
    5.75900E+02    3.51111E+01    5.64199E-16
    5.76000E+02    3.47704E+01    7.93208E-16
    5.76100E+02    3.44367E+01    1.10747E-15
    5.76200E+02    3.41109E+01    1.53399E-15
    5.76300E+02    3.37960E+01    2.10169E-15
    5.76400E+02    3.35017E+01    2.82088E-15
    5.76500E+02    3.33650E+01    3.23428E-15
    5.76600E+02    3.28939E+01    5.18052E-15
    5.76700E+02    3.25440E+01    7.35041E-15
    5.76800E+02    3.22334E+01    1.00277E-14
    5.76900E+02    3.19265E+01    1.36294E-14
    5.77000E+02    3.16327E+01    1.82858E-14
    5.77100E+02    3.13400E+01    2.45021E-14
    5.77200E+02    3.10540E+01    3.26139E-14
    5.77300E+02    3.07742E+01    4.31467E-14
    5.77400E+02    3.04955E+01    5.70137E-14
    5.77500E+02    3.02221E+01    7.49392E-14
    5.77600E+02    2.99528E+01    9.81011E-14
    5.77700E+02    2.96875E+01    1.27906E-13
    5.77800E+02    2.94265E+01    1.66055E-13
    5.77900E+02    2.91738E+01    2.13782E-13
    5.78000E+02    2.89142E+01    2.77142E-13
    5.78100E+02    2.86629E+01    3.56352E-13
    5.78200E+02    2.84155E+01    4.56372E-13
    5.78300E+02    2.81715E+01    5.82476E-13
    5.78400E+02    2.79309E+01    7.40908E-13
    5.78500E+02    2.76937E+01    9.39260E-13
    5.78600E+02    2.74608E+01    1.18554E-12
    5.78700E+02    2.72291E+01    1.49473E-12
    5.78800E+02    2.70011E+01    1.87753E-12
    5.78900E+02    2.67763E+01    2.35077E-12
    5.79000E+02    2.65546E+01    2.93417E-12
    5.79100E+02    2.63359E+01    3.65128E-12
    5.79200E+02    2.61200E+01    4.53117E-12
    5.79300E+02    2.59071E+01    5.60635E-12
    5.79400E+02    2.56969E+01    6.91782E-12
    5.79500E+02    2.54894E+01    8.51297E-12
    5.79600E+02    2.52847E+01    1.04473E-11
    5.79700E+02    2.50826E+01    1.27866E-11
    5.79800E+02    2.48830E+01    1.56115E-11
