#	Freq	Err	Trans
    2.99900E+02    5.14907E-01    5.97556E-01
    3.00000E+02    5.15597E-01    5.97144E-01
    3.00100E+02    5.16464E-01    5.96626E-01
    3.00200E+02    5.17320E-01    5.96116E-01
    3.00300E+02    5.18353E-01    5.95501E-01
    3.00400E+02    5.19799E-01    5.94640E-01
    3.00500E+02    5.22239E-01    5.93191E-01
    3.00600E+02    5.28690E-01    5.89377E-01
    3.00700E+02    5.52439E-01    5.75544E-01
    3.00800E+02    5.27912E-01    5.89835E-01
    3.00900E+02    5.25356E-01    5.91345E-01
    3.01000E+02    5.25254E-01    5.91405E-01
    3.01100E+02    5.25909E-01    5.91018E-01
    3.01200E+02    5.27088E-01    5.90322E-01
    3.01300E+02    5.28872E-01    5.89269E-01
    3.01400E+02    5.31526E-01    5.87707E-01
    3.01500E+02    5.35898E-01    5.85143E-01
    3.01600E+02    5.44592E-01    5.80078E-01
    3.01700E+02    5.68715E-01    5.66253E-01
    3.01800E+02    7.35159E-01    4.79429E-01
    3.01900E+02    5.84494E-01    5.57388E-01
    3.02000E+02    5.51550E-01    5.76056E-01
    3.02100E+02    5.42335E-01    5.81389E-01
    3.02200E+02    5.38880E-01    5.83402E-01
    3.02300E+02    5.37567E-01    5.84168E-01
    3.02400E+02    5.37282E-01    5.84334E-01
    3.02500E+02    5.37666E-01    5.84110E-01
    3.02600E+02    5.38411E-01    5.83675E-01
    3.02700E+02    5.39581E-01    5.82992E-01
    3.02800E+02    5.41494E-01    5.81878E-01
    3.02900E+02    5.44877E-01    5.79913E-01
    3.03000E+02    5.52375E-01    5.75581E-01
    3.03100E+02    5.78364E-01    5.60815E-01
    3.03200E+02    6.04098E-01    5.46567E-01
    3.03300E+02    5.58527E-01    5.72051E-01
    3.03400E+02    5.50118E-01    5.76882E-01
    3.03500E+02    5.47638E-01    5.78314E-01
    3.03600E+02    5.47133E-01    5.78606E-01
    3.03700E+02    5.46728E-01    5.78841E-01
    3.03800E+02    5.47037E-01    5.78662E-01
    3.03900E+02    5.47626E-01    5.78321E-01
    3.04000E+02    5.48318E-01    5.77921E-01
    3.04100E+02    5.49126E-01    5.77454E-01
    3.04200E+02    5.50021E-01    5.76938E-01
    3.04300E+02    5.50989E-01    5.76379E-01
    3.04400E+02    5.52031E-01    5.75779E-01
    3.04500E+02    5.53158E-01    5.75131E-01
    3.04600E+02    5.54404E-01    5.74415E-01
    3.04700E+02    5.55869E-01    5.73573E-01
    3.04800E+02    5.58260E-01    5.72204E-01
    3.04900E+02    5.58180E-01    5.72250E-01
    3.05000E+02    5.58472E-01    5.72082E-01
    3.05100E+02    5.59125E-01    5.71709E-01
    3.05200E+02    5.59840E-01    5.71301E-01
    3.05300E+02    5.60662E-01    5.70831E-01
    3.05400E+02    5.61542E-01    5.70329E-01
    3.05500E+02    5.62465E-01    5.69803E-01
    3.05600E+02    5.63429E-01    5.69254E-01
    3.05700E+02    5.64417E-01    5.68692E-01
    3.05800E+02    5.65432E-01    5.68114E-01
    3.05900E+02    5.66486E-01    5.67516E-01
    3.06000E+02    5.67571E-01    5.66901E-01
    3.06100E+02    5.68619E-01    5.66307E-01
    3.06200E+02    5.69723E-01    5.65682E-01
    3.06300E+02    5.70839E-01    5.65051E-01
    3.06400E+02    5.71983E-01    5.64405E-01
    3.06500E+02    5.73126E-01    5.63760E-01
    3.06600E+02    5.74300E-01    5.63099E-01
    3.06700E+02    5.75492E-01    5.62428E-01
    3.06800E+02    5.76712E-01    5.61742E-01
    3.06900E+02    5.78023E-01    5.61006E-01
    3.07000E+02    5.79216E-01    5.60338E-01
    3.07100E+02    5.80439E-01    5.59653E-01
    3.07200E+02    5.81727E-01    5.58932E-01
    3.07300E+02    5.83391E-01    5.58003E-01
    3.07400E+02    5.84793E-01    5.57221E-01
    3.07500E+02    5.86301E-01    5.56382E-01
    3.07600E+02    5.87437E-01    5.55750E-01
    3.07700E+02    5.88749E-01    5.55021E-01
    3.07800E+02    5.90122E-01    5.54259E-01
    3.07900E+02    5.91531E-01    5.53479E-01
    3.08000E+02    5.92956E-01    5.52691E-01
    3.08100E+02    5.94410E-01    5.51888E-01
    3.08200E+02    5.95898E-01    5.51067E-01
    3.08300E+02    5.97419E-01    5.50230E-01
    3.08400E+02    5.99009E-01    5.49356E-01
    3.08500E+02    6.00880E-01    5.48329E-01
    3.08600E+02    6.02865E-01    5.47241E-01
    3.08700E+02    6.03816E-01    5.46722E-01
    3.08800E+02    6.05466E-01    5.45820E-01
    3.08900E+02    6.07158E-01    5.44897E-01
    3.09000E+02    6.08647E-01    5.44086E-01
    3.09100E+02    6.10341E-01    5.43166E-01
    3.09200E+02    6.12139E-01    5.42190E-01
    3.09300E+02    6.13962E-01    5.41202E-01
    3.09400E+02    6.15948E-01    5.40129E-01
