#	Freq	Err	Trans
    2.99900E+02    4.61839E-01    6.30124E-01
    3.00000E+02    4.62455E-01    6.29736E-01
    3.00100E+02    4.63247E-01    6.29237E-01
    3.00200E+02    4.64028E-01    6.28746E-01
    3.00300E+02    4.64985E-01    6.28144E-01
    3.00400E+02    4.66356E-01    6.27284E-01
    3.00500E+02    4.68719E-01    6.25803E-01
    3.00600E+02    4.75093E-01    6.21827E-01
    3.00700E+02    4.98765E-01    6.07280E-01
    3.00800E+02    4.74161E-01    6.22407E-01
    3.00900E+02    4.71525E-01    6.24050E-01
    3.01000E+02    4.71346E-01    6.24162E-01
    3.01100E+02    4.71921E-01    6.23803E-01
    3.01200E+02    4.73020E-01    6.23118E-01
    3.01300E+02    4.74724E-01    6.22057E-01
    3.01400E+02    4.77298E-01    6.20458E-01
    3.01500E+02    4.81589E-01    6.17801E-01
    3.01600E+02    4.90201E-01    6.12503E-01
    3.01700E+02    5.14241E-01    5.97954E-01
    3.01800E+02    6.80602E-01    5.06312E-01
    3.01900E+02    5.29854E-01    5.88691E-01
    3.02000E+02    4.96826E-01    6.08459E-01
    3.02100E+02    4.87526E-01    6.14144E-01
    3.02200E+02    4.83985E-01    6.16322E-01
    3.02300E+02    4.82587E-01    6.17185E-01
    3.02400E+02    4.82215E-01    6.17414E-01
    3.02500E+02    4.82514E-01    6.17230E-01
    3.02600E+02    4.83170E-01    6.16825E-01
    3.02700E+02    4.84252E-01    6.16158E-01
    3.02800E+02    4.86076E-01    6.15035E-01
    3.02900E+02    4.89370E-01    6.13013E-01
    3.03000E+02    4.96776E-01    6.08489E-01
    3.03100E+02    5.22675E-01    5.92932E-01
    3.03200E+02    5.48317E-01    5.77921E-01
    3.03300E+02    5.02654E-01    6.04923E-01
    3.03400E+02    4.94151E-01    6.10088E-01
    3.03500E+02    4.91578E-01    6.11660E-01
    3.03600E+02    4.90978E-01    6.12028E-01
    3.03700E+02    4.90478E-01    6.12333E-01
    3.03800E+02    4.90690E-01    6.12204E-01
    3.03900E+02    4.91183E-01    6.11902E-01
    3.04000E+02    4.91776E-01    6.11539E-01
    3.04100E+02    4.92485E-01    6.11106E-01
    3.04200E+02    4.93280E-01    6.10620E-01
    3.04300E+02    4.94148E-01    6.10090E-01
    3.04400E+02    4.95089E-01    6.09516E-01
    3.04500E+02    4.96114E-01    6.08892E-01
    3.04600E+02    4.97257E-01    6.08197E-01
    3.04700E+02    4.98619E-01    6.07369E-01
    3.04800E+02    5.00905E-01    6.05982E-01
    3.04900E+02    5.00720E-01    6.06094E-01
    3.05000E+02    5.00907E-01    6.05981E-01
    3.05100E+02    5.01454E-01    6.05649E-01
    3.05200E+02    5.02062E-01    6.05281E-01
    3.05300E+02    5.02777E-01    6.04849E-01
    3.05400E+02    5.03549E-01    6.04382E-01
    3.05500E+02    5.04363E-01    6.03890E-01
    3.05600E+02    5.05216E-01    6.03375E-01
    3.05700E+02    5.06093E-01    6.02846E-01
    3.05800E+02    5.06997E-01    6.02301E-01
    3.05900E+02    5.07938E-01    6.01735E-01
    3.06000E+02    5.08909E-01    6.01151E-01
    3.06100E+02    5.09842E-01    6.00591E-01
    3.06200E+02    5.10828E-01    5.99999E-01
    3.06300E+02    5.11826E-01    5.99400E-01
    3.06400E+02    5.12851E-01    5.98786E-01
    3.06500E+02    5.13873E-01    5.98174E-01
    3.06600E+02    5.14925E-01    5.97545E-01
    3.06700E+02    5.15994E-01    5.96907E-01
    3.06800E+02    5.17089E-01    5.96254E-01
    3.06900E+02    5.18273E-01    5.95548E-01
    3.07000E+02    5.19338E-01    5.94914E-01
    3.07100E+02    5.20432E-01    5.94264E-01
    3.07200E+02    5.21589E-01    5.93577E-01
    3.07300E+02    5.23088E-01    5.92687E-01
    3.07400E+02    5.24356E-01    5.91937E-01
    3.07500E+02    5.25728E-01    5.91125E-01
    3.07600E+02    5.26727E-01    5.90535E-01
    3.07700E+02    5.27899E-01    5.89843E-01
    3.07800E+02    5.29131E-01    5.89117E-01
    3.07900E+02    5.30396E-01    5.88372E-01
    3.08000E+02    5.31676E-01    5.87619E-01
    3.08100E+02    5.32982E-01    5.86852E-01
    3.08200E+02    5.34321E-01    5.86067E-01
    3.08300E+02    5.35691E-01    5.85265E-01
    3.08400E+02    5.37127E-01    5.84425E-01
    3.08500E+02    5.38842E-01    5.83423E-01
    3.08600E+02    5.40669E-01    5.82358E-01
    3.08700E+02    5.41459E-01    5.81899E-01
    3.08800E+02    5.42947E-01    5.81034E-01
    3.08900E+02    5.44472E-01    5.80148E-01
    3.09000E+02    5.45793E-01    5.79382E-01
    3.09100E+02    5.47316E-01    5.78500E-01
    3.09200E+02    5.48940E-01    5.77562E-01
    3.09300E+02    5.50586E-01    5.76612E-01
    3.09400E+02    5.52393E-01    5.75571E-01
    3.09500E+02    5.53926E-01    5.74689E-01
    3.09600E+02    5.55730E-01    5.73653E-01
    3.09700E+02    5.57719E-01    5.72514E-01
    3.09800E+02    5.60092E-01    5.71157E-01
    3.09900E+02    5.63373E-01    5.69286E-01
    3.10000E+02    5.71287E-01    5.64798E-01
    3.10100E+02    5.78597E-01    5.60684E-01
    3.10200E+02    5.69499E-01    5.65809E-01
    3.10300E+02    5.69259E-01    5.65945E-01
    3.10400E+02    5.70188E-01    5.65419E-01
    3.10500E+02    5.71623E-01    5.64608E-01
    3.10600E+02    5.73217E-01    5.63709E-01
    3.10700E+02    5.74909E-01    5.62756E-01
    3.10800E+02    5.76661E-01    5.61771E-01
    3.10900E+02    5.78459E-01    5.60762E-01
    3.11000E+02    5.80308E-01    5.59726E-01
    3.11100E+02    5.82253E-01    5.58638E-01
    3.11200E+02    5.84138E-01    5.57586E-01
    3.11300E+02    5.86060E-01    5.56516E-01
    3.11400E+02    5.88051E-01    5.55409E-01
    3.11500E+02    5.90107E-01    5.54268E-01
    3.11600E+02    5.92293E-01    5.53058E-01
    3.11700E+02    5.94423E-01    5.51881E-01
    3.11800E+02    5.96544E-01    5.50711E-01
    3.11900E+02    5.98748E-01    5.49499E-01
    3.12000E+02    6.01040E-01    5.48241E-01
    3.12100E+02    6.03394E-01    5.46952E-01
    3.12200E+02    6.05803E-01    5.45636E-01
    3.12300E+02    6.08280E-01    5.44286E-01
    3.12400E+02    6.10819E-01    5.42906E-01
    3.12500E+02    6.13474E-01    5.41467E-01
    3.12600E+02    6.16153E-01    5.40018E-01
    3.12700E+02    6.18796E-01    5.38592E-01
