#	Freq	Err	Trans
    3.12600E+02    5.46270E-01    5.79106E-01
    3.12700E+02    5.48612E-01    5.77751E-01
    3.12800E+02    5.51091E-01    5.76321E-01
    3.12900E+02    5.53897E-01    5.74706E-01
    3.13000E+02    5.56213E-01    5.73376E-01
    3.13100E+02    5.58825E-01    5.71881E-01
    3.13200E+02    5.61448E-01    5.70382E-01
    3.13300E+02    5.64186E-01    5.68823E-01
    3.13400E+02    5.67000E-01    5.67224E-01
    3.13500E+02    5.69916E-01    5.65573E-01
    3.13600E+02    5.73017E-01    5.63822E-01
    3.13700E+02    5.75664E-01    5.62331E-01
    3.13800E+02    5.78619E-01    5.60672E-01
    3.13900E+02    5.81688E-01    5.58954E-01
    3.14000E+02    5.85349E-01    5.56911E-01
    3.14100E+02    5.87791E-01    5.55553E-01
    3.14200E+02    5.90899E-01    5.53829E-01
    3.14300E+02    5.94130E-01    5.52042E-01
    3.14400E+02    5.97459E-01    5.50208E-01
    3.14500E+02    6.00886E-01    5.48326E-01
    3.14600E+02    6.04423E-01    5.46390E-01
    3.14700E+02    6.08076E-01    5.44397E-01
    3.14800E+02    6.11861E-01    5.42341E-01
    3.14900E+02    6.15788E-01    5.40215E-01
    3.15000E+02    6.19884E-01    5.38007E-01
    3.15100E+02    6.24203E-01    5.35688E-01
    3.15200E+02    6.28682E-01    5.33294E-01
    3.15300E+02    6.33482E-01    5.30740E-01
    3.15400E+02    6.38721E-01    5.27967E-01
    3.15500E+02    6.44667E-01    5.24837E-01
    3.15600E+02    6.51997E-01    5.21004E-01
    3.15700E+02    6.62963E-01    5.15322E-01
    3.15800E+02    6.89799E-01    5.01677E-01
    3.15900E+02    7.44351E-01    4.75043E-01
    3.16000E+02    6.89080E-01    5.02038E-01
    3.16100E+02    6.88875E-01    5.02141E-01
    3.16200E+02    7.03587E-01    4.94807E-01
    3.16300E+02    7.77814E-01    4.59409E-01
    3.16400E+02    7.33101E-01    4.80417E-01
    3.16500E+02    7.11820E-01    4.90750E-01
    3.16600E+02    7.12243E-01    4.90542E-01
    3.16700E+02    7.23117E-01    4.85237E-01
    3.16800E+02    7.19337E-01    4.87075E-01
    3.16900E+02    7.24335E-01    4.84647E-01
    3.17000E+02    7.31202E-01    4.81330E-01
    3.17100E+02    7.40421E-01    4.76913E-01
    3.17200E+02    7.64974E-01    4.65346E-01
    3.17300E+02    7.54943E-01    4.70037E-01
    3.17400E+02    7.60865E-01    4.67262E-01
    3.17500E+02    7.68584E-01    4.63669E-01
    3.17600E+02    7.77083E-01    4.59745E-01
    3.17700E+02    7.86136E-01    4.55602E-01
    3.17800E+02    7.95633E-01    4.51295E-01
    3.17900E+02    8.05564E-01    4.46836E-01
